latitude,longitude,speed,rpm,fuel_level,ignition_status,battery_level,satellites_used,timestamp,gps_id,distance_from_last
-6.90418,107.61219,15,,,,12.1,11,2025-07-14T16:34:55.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90420,107.61237,71,,,,13.4,10,2025-07-14T16:35:05.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90416,107.61279,74,,,,13.1,5,2025-07-14T16:35:12.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90399,107.61239,54,,,,12.9,10,2025-07-14T16:35:21.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90446,107.61260,93,,,,12.5,8,2025-07-14T16:35:30.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90461,107.61211,33,,,,12.4,9,2025-07-14T16:35:42.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90505,107.61165,31,,,,12.1,7,2025-07-14T16:35:47.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90551,107.61177,74,,,,13.2,5,2025-07-14T16:35:53.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90503,107.61201,0,,,,13.2,12,2025-07-14T16:36:06.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90463,107.61160,54,,,,12.4,5,2025-07-14T16:36:11.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90480,107.61141,47,,,,12.3,7,2025-07-14T16:36:25.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90505,107.61136,95,,,,13.1,10,2025-07-14T16:36:36.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.90535,107.61112,27,,,,12.8,9,2025-07-14T16:36:48.313701Z,24d607dc-a9d2-46b2-abfb-a1a2342a382a,
-6.96844,107.65235,41,,,,12.6,6,2025-07-14T16:20:24.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.96855,107.65265,78,,,,13.3,5,2025-07-14T16:20:35.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.96872,107.65300,0,,,,13.3,6,2025-07-14T16:20:46.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.96919,107.65261,15,,,,12.5,12,2025-07-14T16:20:52.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.96965,107.65235,78,,,,12.8,7,2025-07-14T16:21:05.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.96990,107.65219,62,,,,13.1,10,2025-07-14T16:21:13.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97019,107.65260,5,,,,12.5,9,2025-07-14T16:21:21.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97024,107.65294,86,,,,13.3,5,2025-07-14T16:21:26.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97054,107.65251,41,,,,12.5,5,2025-07-14T16:21:32.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97103,107.65264,30,,,,13.4,12,2025-07-14T16:21:46.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97083,107.65286,75,,,,12.9,12,2025-07-14T16:22:01.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97087,107.65303,78,,,,12.7,8,2025-07-14T16:22:15.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97085,107.65317,39,,,,13.2,8,2025-07-14T16:22:30.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97123,107.65352,7,,,,12.5,8,2025-07-14T16:22:42.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97125,107.65401,89,,,,13.2,10,2025-07-14T16:22:49.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97118,107.65365,14,,,,12.4,12,2025-07-14T16:23:01.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97085,107.65363,3,,,,13.4,10,2025-07-14T16:23:13.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97131,107.65391,9,,,,12.1,7,2025-07-14T16:23:21.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97087,107.65405,35,,,,12.2,9,2025-07-14T16:23:26.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97063,107.65394,82,,,,12.9,5,2025-07-14T16:23:32.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97093,107.65404,94,,,,12.9,9,2025-07-14T16:23:39.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97067,107.65437,30,,,,13.0,8,2025-07-14T16:23:44.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97080,107.65394,40,,,,12.8,7,2025-07-14T16:23:59.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97053,107.65386,9,,,,12.9,9,2025-07-14T16:24:10.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97066,107.65337,16,,,,13.4,8,2025-07-14T16:24:24.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97076,107.65321,86,,,,13.1,12,2025-07-14T16:24:36.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97033,107.65362,73,,,,12.5,6,2025-07-14T16:24:41.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97045,107.65382,83,,,,12.5,11,2025-07-14T16:24:47.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97047,107.65346,96,,,,13.4,6,2025-07-14T16:25:00.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97083,107.65342,55,,,,13.0,7,2025-07-14T16:25:09.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97035,107.65364,35,,,,12.5,11,2025-07-14T16:25:16.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97045,107.65400,37,,,,12.9,12,2025-07-14T16:25:23.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97080,107.65436,6,,,,12.5,7,2025-07-14T16:25:33.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97085,107.65414,2,,,,12.3,9,2025-07-14T16:25:41.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97095,107.65399,18,,,,12.7,9,2025-07-14T16:25:52.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97101,107.65416,87,,,,13.4,9,2025-07-14T16:25:57.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97131,107.65456,100,,,,12.8,10,2025-07-14T16:26:02.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97149,107.65435,61,,,,12.9,7,2025-07-14T16:26:17.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97103,107.65448,49,,,,13.2,8,2025-07-14T16:26:28.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97060,107.65451,88,,,,13.0,7,2025-07-14T16:26:37.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97076,107.65415,25,,,,13.2,5,2025-07-14T16:26:49.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97094,107.65441,92,,,,12.7,10,2025-07-14T16:27:00.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97134,107.65452,29,,,,13.0,5,2025-07-14T16:27:08.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97111,107.65483,11,,,,13.1,7,2025-07-14T16:27:22.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97136,107.65491,42,,,,12.2,11,2025-07-14T16:27:34.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97142,107.65527,65,,,,12.4,6,2025-07-14T16:27:40.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97185,107.65549,5,,,,13.2,11,2025-07-14T16:27:51.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97151,107.65558,72,,,,12.9,8,2025-07-14T16:27:56.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97180,107.65587,99,,,,12.5,7,2025-07-14T16:28:10.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97135,107.65543,62,,,,13.3,12,2025-07-14T16:28:22.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97108,107.65529,16,,,,12.8,7,2025-07-14T16:28:32.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97149,107.65500,65,,,,12.7,6,2025-07-14T16:28:45.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97142,107.65459,40,,,,13.3,6,2025-07-14T16:28:59.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97155,107.65503,35,,,,13.3,6,2025-07-14T16:29:10.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97151,107.65510,12,,,,12.6,9,2025-07-14T16:29:23.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97200,107.65465,82,,,,12.4,7,2025-07-14T16:29:38.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97220,107.65498,37,,,,12.4,7,2025-07-14T16:29:53.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97262,107.65463,4,,,,13.3,12,2025-07-14T16:30:02.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97234,107.65462,1,,,,13.4,8,2025-07-14T16:30:15.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97186,107.65421,45,,,,12.9,11,2025-07-14T16:30:27.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97189,107.65466,61,,,,12.5,5,2025-07-14T16:30:34.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97229,107.65458,87,,,,12.9,5,2025-07-14T16:30:41.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97239,107.65446,52,,,,12.5,7,2025-07-14T16:30:46.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97250,107.65475,21,,,,12.9,5,2025-07-14T16:30:55.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97222,107.65524,94,,,,13.2,9,2025-07-14T16:31:01.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97260,107.65567,42,,,,12.8,7,2025-07-14T16:31:12.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97229,107.65520,1,,,,13.5,12,2025-07-14T16:31:20.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97236,107.65541,15,,,,12.4,9,2025-07-14T16:31:26.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97223,107.65556,82,,,,13.1,10,2025-07-14T16:31:37.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97244,107.65543,72,,,,12.6,5,2025-07-14T16:31:52.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97256,107.65521,70,,,,12.3,8,2025-07-14T16:32:03.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97207,107.65544,39,,,,13.2,7,2025-07-14T16:32:11.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97255,107.65531,94,,,,12.7,12,2025-07-14T16:32:23.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97282,107.65495,1,,,,12.4,10,2025-07-14T16:32:29.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97330,107.65506,99,,,,13.0,12,2025-07-14T16:32:39.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97305,107.65474,55,,,,12.4,6,2025-07-14T16:32:44.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97309,107.65467,79,,,,12.8,5,2025-07-14T16:32:58.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97312,107.65424,85,,,,12.9,9,2025-07-14T16:33:08.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97341,107.65434,92,,,,12.5,12,2025-07-14T16:33:22.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97347,107.65441,38,,,,12.7,5,2025-07-14T16:33:31.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97369,107.65425,95,,,,12.9,10,2025-07-14T16:33:43.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97322,107.65457,20,,,,12.8,5,2025-07-14T16:33:48.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97361,107.65504,20,,,,12.9,10,2025-07-14T16:33:54.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97319,107.65518,35,,,,13.4,9,2025-07-14T16:34:06.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97357,107.65529,76,,,,12.4,11,2025-07-14T16:34:13.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97399,107.65531,32,,,,12.9,6,2025-07-14T16:34:24.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97382,107.65504,56,,,,13.2,10,2025-07-14T16:34:32.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97387,107.65492,42,,,,12.8,11,2025-07-14T16:34:47.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97401,107.65501,85,,,,12.4,9,2025-07-14T16:34:55.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97371,107.65462,64,,,,13.1,11,2025-07-14T16:35:03.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97323,107.65430,42,,,,13.5,7,2025-07-14T16:35:14.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97283,107.65390,69,,,,12.1,11,2025-07-14T16:35:22.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97324,107.65367,57,,,,12.5,11,2025-07-14T16:35:35.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97309,107.65407,5,,,,12.6,11,2025-07-14T16:35:50.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97303,107.65429,32,,,,13.4,9,2025-07-14T16:36:04.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97333,107.65408,22,,,,13.0,12,2025-07-14T16:36:17.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97301,107.65437,50,,,,13.1,7,2025-07-14T16:36:23.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97320,107.65452,45,,,,13.3,7,2025-07-14T16:36:33.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97365,107.65421,80,,,,13.3,11,2025-07-14T16:36:44.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.97346,107.65406,98,,,,12.2,8,2025-07-14T16:36:55.313701Z,4fdb6a22-eb2b-4ee7-9314-71c29bdaa7e9,
-6.83779,107.65266,46,,,,13.1,9,2025-07-14T16:20:18.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83774,107.65222,28,,,,12.2,8,2025-07-14T16:20:28.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83800,107.65231,100,,,,12.6,5,2025-07-14T16:20:43.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83804,107.65279,32,,,,13.1,12,2025-07-14T16:20:49.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83840,107.65261,50,,,,13.3,8,2025-07-14T16:20:58.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83864,107.65272,89,,,,12.7,12,2025-07-14T16:21:10.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83815,107.65297,100,,,,12.2,5,2025-07-14T16:21:15.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83859,107.65316,89,,,,12.8,5,2025-07-14T16:21:26.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83904,107.65293,45,,,,12.2,7,2025-07-14T16:21:32.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83893,107.65245,78,,,,12.5,9,2025-07-14T16:21:41.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83940,107.65233,86,,,,12.7,8,2025-07-14T16:21:48.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83973,107.65222,81,,,,12.8,10,2025-07-14T16:21:55.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83993,107.65205,65,,,,12.8,12,2025-07-14T16:22:08.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84037,107.65210,30,,,,12.6,5,2025-07-14T16:22:18.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84019,107.65249,90,,,,12.9,10,2025-07-14T16:22:27.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84043,107.65214,46,,,,13.1,8,2025-07-14T16:22:33.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84088,107.65192,67,,,,12.6,5,2025-07-14T16:22:48.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84062,107.65231,48,,,,12.5,10,2025-07-14T16:22:58.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84068,107.65228,4,,,,13.3,11,2025-07-14T16:23:08.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84037,107.65221,4,,,,12.6,5,2025-07-14T16:23:21.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84078,107.65241,60,,,,12.6,8,2025-07-14T16:23:34.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84106,107.65201,83,,,,12.8,10,2025-07-14T16:23:48.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84130,107.65204,13,,,,12.8,11,2025-07-14T16:23:55.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84103,107.65251,61,,,,13.4,7,2025-07-14T16:24:04.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84099,107.65296,73,,,,12.8,6,2025-07-14T16:24:16.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84097,107.65313,14,,,,13.2,11,2025-07-14T16:24:21.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84057,107.65346,29,,,,13.1,8,2025-07-14T16:24:26.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84105,107.65394,58,,,,13.2,8,2025-07-14T16:24:40.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84120,107.65362,79,,,,12.2,11,2025-07-14T16:24:51.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84157,107.65340,35,,,,12.5,6,2025-07-14T16:24:58.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84145,107.65304,46,,,,13.0,6,2025-07-14T16:25:11.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84147,107.65304,63,,,,13.4,10,2025-07-14T16:25:17.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84173,107.65272,12,,,,12.7,6,2025-07-14T16:25:30.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84174,107.65304,96,,,,12.8,10,2025-07-14T16:25:37.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84201,107.65308,83,,,,13.2,8,2025-07-14T16:25:43.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84206,107.65352,45,,,,12.2,6,2025-07-14T16:25:58.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84196,107.65348,71,,,,12.2,6,2025-07-14T16:26:09.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84156,107.65303,49,,,,12.8,8,2025-07-14T16:26:24.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84154,107.65327,34,,,,12.9,8,2025-07-14T16:26:38.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84148,107.65350,66,,,,12.6,5,2025-07-14T16:26:47.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84176,107.65369,26,,,,12.4,9,2025-07-14T16:26:56.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84134,107.65357,100,,,,12.8,11,2025-07-14T16:27:10.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84108,107.65374,41,,,,12.5,12,2025-07-14T16:27:19.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84120,107.65378,79,,,,12.5,12,2025-07-14T16:27:33.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84092,107.65414,92,,,,12.3,8,2025-07-14T16:27:47.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84044,107.65422,80,,,,12.6,11,2025-07-14T16:27:55.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84019,107.65378,66,,,,13.1,12,2025-07-14T16:28:00.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83987,107.65360,11,,,,12.6,11,2025-07-14T16:28:09.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83987,107.65377,41,,,,12.5,6,2025-07-14T16:28:15.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83979,107.65427,4,,,,12.8,6,2025-07-14T16:28:30.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84021,107.65460,82,,,,12.3,8,2025-07-14T16:28:37.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84015,107.65415,49,,,,12.4,12,2025-07-14T16:28:46.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83977,107.65397,46,,,,12.7,5,2025-07-14T16:28:58.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83955,107.65390,38,,,,12.4,12,2025-07-14T16:29:04.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83955,107.65412,89,,,,12.3,7,2025-07-14T16:29:13.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83907,107.65377,76,,,,13.2,5,2025-07-14T16:29:22.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83885,107.65424,79,,,,12.9,6,2025-07-14T16:29:33.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83867,107.65411,50,,,,13.2,9,2025-07-14T16:29:40.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83859,107.65412,11,,,,12.4,11,2025-07-14T16:29:55.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83856,107.65396,67,,,,13.2,9,2025-07-14T16:30:10.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83814,107.65383,14,,,,12.2,5,2025-07-14T16:30:21.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83793,107.65410,63,,,,13.1,9,2025-07-14T16:30:34.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83813,107.65380,72,,,,12.9,7,2025-07-14T16:30:43.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83847,107.65372,0,,,,12.7,6,2025-07-14T16:30:49.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83872,107.65369,59,,,,13.4,11,2025-07-14T16:31:03.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83886,107.65340,91,,,,12.2,7,2025-07-14T16:31:11.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83890,107.65307,75,,,,12.8,10,2025-07-14T16:31:24.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83922,107.65272,85,,,,12.8,9,2025-07-14T16:31:32.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83881,107.65246,51,,,,12.3,9,2025-07-14T16:31:43.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83929,107.65230,74,,,,13.4,6,2025-07-14T16:31:50.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83914,107.65192,67,,,,13.0,8,2025-07-14T16:32:00.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83866,107.65190,57,,,,13.2,11,2025-07-14T16:32:10.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83904,107.65197,45,,,,13.0,11,2025-07-14T16:32:19.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83865,107.65228,42,,,,12.2,8,2025-07-14T16:32:29.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83819,107.65268,68,,,,12.2,5,2025-07-14T16:32:44.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83857,107.65248,97,,,,12.7,7,2025-07-14T16:32:58.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83903,107.65202,34,,,,12.7,9,2025-07-14T16:33:13.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83932,107.65195,23,,,,12.3,12,2025-07-14T16:33:26.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83943,107.65177,63,,,,12.3,7,2025-07-14T16:33:38.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83913,107.65217,17,,,,12.9,5,2025-07-14T16:33:47.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83949,107.65189,13,,,,13.2,12,2025-07-14T16:33:54.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83949,107.65145,22,,,,12.5,6,2025-07-14T16:34:00.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.83983,107.65131,22,,,,12.9,7,2025-07-14T16:34:05.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84028,107.65132,22,,,,13.0,5,2025-07-14T16:34:18.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
-6.84018,107.65110,23,,,,12.3,7,2025-07-14T16:34:24.313701Z,3fbbf190-a482-47b3-b21a-684b41d378d3,
